business_id,stars,date,year,month,day,dayOfWeek
PVooCeYIrp9E2rtrL4R98g,1,2012-04-16,2012,4,16,1
PVooCeYIrp9E2rtrL4R98g,4,2012-08-01,2012,8,1,3
PVooCeYIrp9E2rtrL4R98g,5,2013-07-04,2013,7,4,4
PVooCeYIrp9E2rtrL4R98g,5,2014-09-10,2014,9,10,3
PVooCeYIrp9E2rtrL4R98g,5,2014-11-30,2014,11,30,0
PVooCeYIrp9E2rtrL4R98g,5,2015-01-03,2015,1,3,6
PVooCeYIrp9E2rtrL4R98g,5,2015-01-05,2015,1,5,1
PVooCeYIrp9E2rtrL4R98g,4,2015-03-21,2015,3,21,6
PVooCeYIrp9E2rtrL4R98g,4,2015-04-28,2015,4,28,2
PVooCeYIrp9E2rtrL4R98g,5,2015-06-06,2015,6,6,6
PVooCeYIrp9E2rtrL4R98g,3,2015-06-12,2015,6,12,5
PVooCeYIrp9E2rtrL4R98g,5,2015-06-17,2015,6,17,3
PVooCeYIrp9E2rtrL4R98g,5,2015-06-17,2015,6,17,3
PVooCeYIrp9E2rtrL4R98g,5,2015-06-17,2015,6,17,3
PVooCeYIrp9E2rtrL4R98g,5,2015-06-25,2015,6,25,4
PVooCeYIrp9E2rtrL4R98g,5,2015-06-26,2015,6,26,5
PVooCeYIrp9E2rtrL4R98g,5,2015-07-03,2015,7,3,5
WqPjIMFcT9RTMUumaCvGsw,5,2011-11-08,2011,11,8,2
WqPjIMFcT9RTMUumaCvGsw,4,2011-11-22,2011,11,22,2
WqPjIMFcT9RTMUumaCvGsw,4,2012-02-29,2012,2,29,3
WqPjIMFcT9RTMUumaCvGsw,5,2012-12-05,2012,12,5,3
WqPjIMFcT9RTMUumaCvGsw,4,2013-04-21,2013,4,21,0
WqPjIMFcT9RTMUumaCvGsw,3,2015-03-27,2015,3,27,5
WqPjIMFcT9RTMUumaCvGsw,5,2015-04-01,2015,4,1,3
WqPjIMFcT9RTMUumaCvGsw,4,2015-06-05,2015,6,5,5
WqPjIMFcT9RTMUumaCvGsw,5,2015-07-02,2015,7,2,4
D6sriF-ak-e5D_MTsPc3wg,3,2014-11-10,2014,11,10,1
D6sriF-ak-e5D_MTsPc3wg,1,2014-12-01,2014,12,1,1
D6sriF-ak-e5D_MTsPc3wg,4,2014-12-09,2014,12,9,2
5p3Tqyp19UowO0-dAFvxMw,3,2008-09-17,2008,9,17,3
5p3Tqyp19UowO0-dAFvxMw,2,2009-01-15,2009,1,15,4
5p3Tqyp19UowO0-dAFvxMw,4,2010-06-17,2010,6,17,4
5p3Tqyp19UowO0-dAFvxMw,4,2010-06-21,2010,6,21,1
5p3Tqyp19UowO0-dAFvxMw,1,2011-01-18,2011,1,18,2
5p3Tqyp19UowO0-dAFvxMw,3,2011-02-13,2011,2,13,0
5p3Tqyp19UowO0-dAFvxMw,5,2011-06-03,2011,6,3,5
5p3Tqyp19UowO0-dAFvxMw,3,2011-06-07,2011,6,7,2
5p3Tqyp19UowO0-dAFvxMw,1,2011-11-27,2011,11,27,0
5p3Tqyp19UowO0-dAFvxMw,3,2012-03-05,2012,3,5,1
5p3Tqyp19UowO0-dAFvxMw,4,2012-05-21,2012,5,21,1
5p3Tqyp19UowO0-dAFvxMw,5,2012-06-10,2012,6,10,0
5p3Tqyp19UowO0-dAFvxMw,3,2013-05-17,2013,5,17,5
5p3Tqyp19UowO0-dAFvxMw,1,2014-05-12,2014,5,12,1
5p3Tqyp19UowO0-dAFvxMw,2,2014-06-17,2014,6,17,2
5p3Tqyp19UowO0-dAFvxMw,3,2014-08-13,2014,8,13,3
5p3Tqyp19UowO0-dAFvxMw,3,2014-09-19,2014,9,19,5
5p3Tqyp19UowO0-dAFvxMw,4,2014-09-22,2014,9,22,1
5p3Tqyp19UowO0-dAFvxMw,2,2014-11-15,2014,11,15,6
5p3Tqyp19UowO0-dAFvxMw,1,2015-02-01,2015,2,1,0
5p3Tqyp19UowO0-dAFvxMw,1,2015-03-05,2015,3,5,4
5p3Tqyp19UowO0-dAFvxMw,1,2015-04-03,2015,4,3,5
5p3Tqyp19UowO0-dAFvxMw,1,2015-04-10,2015,4,10,5
5p3Tqyp19UowO0-dAFvxMw,5,2015-06-11,2015,6,11,4
5p3Tqyp19UowO0-dAFvxMw,5,2015-07-08,2015,7,8,3
5p3Tqyp19UowO0-dAFvxMw,2,2015-10-06,2015,10,6,2
5p3Tqyp19UowO0-dAFvxMw,5,2015-11-05,2015,11,5,4
5p3Tqyp19UowO0-dAFvxMw,2,2015-11-17,2015,11,17,2
T1jYZFB_7cqdhuvzpxfFWQ,3,2010-11-21,2010,11,21,0
T1jYZFB_7cqdhuvzpxfFWQ,3,2011-10-30,2011,10,30,0
T1jYZFB_7cqdhuvzpxfFWQ,2,2012-01-02,2012,1,2,1
T1jYZFB_7cqdhuvzpxfFWQ,2,2012-03-10,2012,3,10,6
T1jYZFB_7cqdhuvzpxfFWQ,3,2012-05-08,2012,5,8,2
T1jYZFB_7cqdhuvzpxfFWQ,4,2012-05-15,2012,5,15,2
T1jYZFB_7cqdhuvzpxfFWQ,4,2012-05-19,2012,5,19,6
T1jYZFB_7cqdhuvzpxfFWQ,3,2012-05-22,2012,5,22,2
T1jYZFB_7cqdhuvzpxfFWQ,3,2012-06-07,2012,6,7,4
T1jYZFB_7cqdhuvzpxfFWQ,3,2012-06-28,2012,6,28,4
T1jYZFB_7cqdhuvzpxfFWQ,5,2012-07-06,2012,7,6,5
T1jYZFB_7cqdhuvzpxfFWQ,4,2012-07-20,2012,7,20,5
T1jYZFB_7cqdhuvzpxfFWQ,3,2012-08-02,2012,8,2,4
T1jYZFB_7cqdhuvzpxfFWQ,3,2012-08-17,2012,8,17,5
T1jYZFB_7cqdhuvzpxfFWQ,3,2012-09-28,2012,9,28,5
T1jYZFB_7cqdhuvzpxfFWQ,3,2012-10-13,2012,10,13,6
T1jYZFB_7cqdhuvzpxfFWQ,2,2012-11-05,2012,11,5,1
T1jYZFB_7cqdhuvzpxfFWQ,2,2012-11-05,2012,11,5,1
T1jYZFB_7cqdhuvzpxfFWQ,2,2012-12-09,2012,12,9,0
T1jYZFB_7cqdhuvzpxfFWQ,4,2012-12-30,2012,12,30,0
T1jYZFB_7cqdhuvzpxfFWQ,3,2013-01-01,2013,1,1,2
T1jYZFB_7cqdhuvzpxfFWQ,2,2013-01-21,2013,1,21,1
T1jYZFB_7cqdhuvzpxfFWQ,3,2013-01-31,2013,1,31,4
T1jYZFB_7cqdhuvzpxfFWQ,2,2013-02-12,2013,2,12,2
T1jYZFB_7cqdhuvzpxfFWQ,4,2013-03-31,2013,3,31,0
T1jYZFB_7cqdhuvzpxfFWQ,3,2013-04-21,2013,4,21,0
T1jYZFB_7cqdhuvzpxfFWQ,3,2013-05-14,2013,5,14,2
T1jYZFB_7cqdhuvzpxfFWQ,3,2013-05-27,2013,5,27,1
T1jYZFB_7cqdhuvzpxfFWQ,4,2013-06-20,2013,6,20,4
T1jYZFB_7cqdhuvzpxfFWQ,4,2013-06-30,2013,6,30,0
T1jYZFB_7cqdhuvzpxfFWQ,4,2013-07-14,2013,7,14,0
T1jYZFB_7cqdhuvzpxfFWQ,4,2013-08-22,2013,8,22,4
T1jYZFB_7cqdhuvzpxfFWQ,4,2013-09-17,2013,9,17,2
T1jYZFB_7cqdhuvzpxfFWQ,5,2013-11-21,2013,11,21,4
T1jYZFB_7cqdhuvzpxfFWQ,3,2014-01-10,2014,1,10,5
T1jYZFB_7cqdhuvzpxfFWQ,3,2014-01-19,2014,1,19,0
T1jYZFB_7cqdhuvzpxfFWQ,3,2014-02-20,2014,2,20,4
T1jYZFB_7cqdhuvzpxfFWQ,3,2014-04-12,2014,4,12,6
T1jYZFB_7cqdhuvzpxfFWQ,2,2014-07-27,2014,7,27,0
T1jYZFB_7cqdhuvzpxfFWQ,4,2014-11-04,2014,11,4,2
T1jYZFB_7cqdhuvzpxfFWQ,1,2015-07-26,2015,7,26,0
T1jYZFB_7cqdhuvzpxfFWQ,5,2015-08-12,2015,8,12,3
T1jYZFB_7cqdhuvzpxfFWQ,1,2015-09-12,2015,9,12,6
bpyWgtzGf-PiRsIUso8KKw,4,2009-07-12,2009,7,12,0
bpyWgtzGf-PiRsIUso8KKw,3,2010-06-08,2010,6,8,2
bpyWgtzGf-PiRsIUso8KKw,4,2014-04-19,2014,4,19,6
Zm9uQ4SYpZzUb3epDMeb7A,4,2012-09-14,2012,9,14,5
Zm9uQ4SYpZzUb3epDMeb7A,1,2013-11-14,2013,11,14,4
Zm9uQ4SYpZzUb3epDMeb7A,2,2014-02-02,2014,2,2,0
Zm9uQ4SYpZzUb3epDMeb7A,5,2014-07-18,2014,7,18,5
Zm9uQ4SYpZzUb3epDMeb7A,5,2014-11-02,2014,11,2,0
Zm9uQ4SYpZzUb3epDMeb7A,3,2014-11-18,2014,11,18,2
Zm9uQ4SYpZzUb3epDMeb7A,2,2015-01-14,2015,1,14,3
Zm9uQ4SYpZzUb3epDMeb7A,3,2015-01-15,2015,1,15,4
Zm9uQ4SYpZzUb3epDMeb7A,5,2015-04-01,2015,4,1,3
Zm9uQ4SYpZzUb3epDMeb7A,5,2015-04-25,2015,4,25,6
Zm9uQ4SYpZzUb3epDMeb7A,4,2015-11-02,2015,11,2,1
LT0AgHTpDifuHSXgyLmJwg,3,2008-03-04,2008,3,4,2
LT0AgHTpDifuHSXgyLmJwg,4,2010-09-10,2010,9,10,5
LT0AgHTpDifuHSXgyLmJwg,5,2010-11-11,2010,11,11,4
LT0AgHTpDifuHSXgyLmJwg,3,2010-12-11,2010,12,11,6
LT0AgHTpDifuHSXgyLmJwg,5,2011-02-06,2011,2,6,0
LT0AgHTpDifuHSXgyLmJwg,5,2011-04-04,2011,4,4,1
LT0AgHTpDifuHSXgyLmJwg,2,2011-07-30,2011,7,30,6
LT0AgHTpDifuHSXgyLmJwg,3,2011-11-18,2011,11,18,5
LT0AgHTpDifuHSXgyLmJwg,4,2012-04-26,2012,4,26,4
LT0AgHTpDifuHSXgyLmJwg,1,2012-06-11,2012,6,11,1
LT0AgHTpDifuHSXgyLmJwg,5,2013-02-07,2013,2,7,4
LT0AgHTpDifuHSXgyLmJwg,5,2013-02-22,2013,2,22,5
LT0AgHTpDifuHSXgyLmJwg,4,2013-03-14,2013,3,14,4
LT0AgHTpDifuHSXgyLmJwg,4,2013-04-24,2013,4,24,3
LT0AgHTpDifuHSXgyLmJwg,1,2013-05-08,2013,5,8,3
LT0AgHTpDifuHSXgyLmJwg,3,2013-07-03,2013,7,3,3
LT0AgHTpDifuHSXgyLmJwg,4,2013-08-18,2013,8,18,0
LT0AgHTpDifuHSXgyLmJwg,5,2013-10-24,2013,10,24,4
LT0AgHTpDifuHSXgyLmJwg,1,2013-11-12,2013,11,12,2
LT0AgHTpDifuHSXgyLmJwg,3,2014-01-04,2014,1,4,6
LT0AgHTpDifuHSXgyLmJwg,4,2014-03-06,2014,3,6,4
LT0AgHTpDifuHSXgyLmJwg,5,2014-04-25,2014,4,25,5
LT0AgHTpDifuHSXgyLmJwg,5,2014-08-25,2014,8,25,1
LT0AgHTpDifuHSXgyLmJwg,1,2014-08-26,2014,8,26,2
LT0AgHTpDifuHSXgyLmJwg,4,2014-10-31,2014,10,31,5
LT0AgHTpDifuHSXgyLmJwg,3,2014-11-10,2014,11,10,1
LT0AgHTpDifuHSXgyLmJwg,4,2015-01-14,2015,1,14,3
LT0AgHTpDifuHSXgyLmJwg,5,2015-02-16,2015,2,16,1
LT0AgHTpDifuHSXgyLmJwg,4,2015-04-09,2015,4,9,4
LT0AgHTpDifuHSXgyLmJwg,4,2015-04-24,2015,4,24,5
LT0AgHTpDifuHSXgyLmJwg,2,2015-05-06,2015,5,6,3
LT0AgHTpDifuHSXgyLmJwg,3,2015-05-14,2015,5,14,4
LT0AgHTpDifuHSXgyLmJwg,3,2015-05-20,2015,5,20,3
LT0AgHTpDifuHSXgyLmJwg,5,2015-06-04,2015,6,4,4
LT0AgHTpDifuHSXgyLmJwg,1,2015-07-24,2015,7,24,5
LT0AgHTpDifuHSXgyLmJwg,4,2015-08-01,2015,8,1,6
LT0AgHTpDifuHSXgyLmJwg,2,2015-08-18,2015,8,18,2
USdRzNk14UdjZWFgBJb0wA,5,2006-09-16,2006,9,16,6
USdRzNk14UdjZWFgBJb0wA,4,2009-12-16,2009,12,16,3
USdRzNk14UdjZWFgBJb0wA,2,2010-07-24,2010,7,24,6
USdRzNk14UdjZWFgBJb0wA,5,2010-08-17,2010,8,17,2
USdRzNk14UdjZWFgBJb0wA,4,2011-05-13,2011,5,13,5
USdRzNk14UdjZWFgBJb0wA,5,2012-09-22,2012,9,22,6
USdRzNk14UdjZWFgBJb0wA,5,2012-10-04,2012,10,4,4
USdRzNk14UdjZWFgBJb0wA,2,2013-01-19,2013,1,19,6
USdRzNk14UdjZWFgBJb0wA,2,2013-02-14,2013,2,14,4
USdRzNk14UdjZWFgBJb0wA,3,2013-08-24,2013,8,24,6
USdRzNk14UdjZWFgBJb0wA,5,2013-09-01,2013,9,1,0
USdRzNk14UdjZWFgBJb0wA,5,2014-01-19,2014,1,19,0
USdRzNk14UdjZWFgBJb0wA,5,2014-03-04,2014,3,4,2
USdRzNk14UdjZWFgBJb0wA,5,2014-04-04,2014,4,4,5
USdRzNk14UdjZWFgBJb0wA,2,2014-04-28,2014,4,28,1
USdRzNk14UdjZWFgBJb0wA,5,2014-08-07,2014,8,7,4
USdRzNk14UdjZWFgBJb0wA,5,2014-09-13,2014,9,13,6
USdRzNk14UdjZWFgBJb0wA,5,2014-12-20,2014,12,20,6
USdRzNk14UdjZWFgBJb0wA,5,2014-12-21,2014,12,21,0
USdRzNk14UdjZWFgBJb0wA,4,2015-01-08,2015,1,8,4
USdRzNk14UdjZWFgBJb0wA,5,2015-01-08,2015,1,8,4
USdRzNk14UdjZWFgBJb0wA,5,2015-01-11,2015,1,11,0
USdRzNk14UdjZWFgBJb0wA,5,2015-01-23,2015,1,23,5
USdRzNk14UdjZWFgBJb0wA,3,2015-02-09,2015,2,9,1
USdRzNk14UdjZWFgBJb0wA,4,2015-03-30,2015,3,30,1
USdRzNk14UdjZWFgBJb0wA,2,2015-05-21,2015,5,21,4
USdRzNk14UdjZWFgBJb0wA,3,2015-07-05,2015,7,5,0
USdRzNk14UdjZWFgBJb0wA,5,2015-07-13,2015,7,13,1
USdRzNk14UdjZWFgBJb0wA,2,2015-09-18,2015,9,18,5
USdRzNk14UdjZWFgBJb0wA,5,2015-11-13,2015,11,13,5
USdRzNk14UdjZWFgBJb0wA,3,2015-12-07,2015,12,7,1
ePP0Eqz8JKSbtdt2phiB4A,4,2006-11-29,2006,11,29,3
ePP0Eqz8JKSbtdt2phiB4A,5,2008-03-03,2008,3,3,1
ePP0Eqz8JKSbtdt2phiB4A,4,2008-05-21,2008,5,21,3
ePP0Eqz8JKSbtdt2phiB4A,5,2008-07-09,2008,7,9,3
ePP0Eqz8JKSbtdt2phiB4A,4,2008-08-16,2008,8,16,6
ePP0Eqz8JKSbtdt2phiB4A,4,2008-08-27,2008,8,27,3
ePP0Eqz8JKSbtdt2phiB4A,5,2008-10-16,2008,10,16,4
ePP0Eqz8JKSbtdt2phiB4A,5,2008-11-02,2008,11,2,0
ePP0Eqz8JKSbtdt2phiB4A,4,2008-11-17,2008,11,17,1
ePP0Eqz8JKSbtdt2phiB4A,5,2008-11-19,2008,11,19,3
ePP0Eqz8JKSbtdt2phiB4A,5,2008-12-29,2008,12,29,1
ePP0Eqz8JKSbtdt2phiB4A,4,2009-01-27,2009,1,27,2
ePP0Eqz8JKSbtdt2phiB4A,4,2009-02-23,2009,2,23,1
ePP0Eqz8JKSbtdt2phiB4A,4,2009-03-01,2009,3,1,0
ePP0Eqz8JKSbtdt2phiB4A,5,2009-03-26,2009,3,26,4
ePP0Eqz8JKSbtdt2phiB4A,4,2009-04-12,2009,4,12,0
ePP0Eqz8JKSbtdt2phiB4A,3,2009-05-04,2009,5,4,1
ePP0Eqz8JKSbtdt2phiB4A,3,2009-05-12,2009,5,12,2
ePP0Eqz8JKSbtdt2phiB4A,4,2009-05-15,2009,5,15,5
ePP0Eqz8JKSbtdt2phiB4A,3,2009-05-25,2009,5,25,1
ePP0Eqz8JKSbtdt2phiB4A,3,2009-05-27,2009,5,27,3
ePP0Eqz8JKSbtdt2phiB4A,4,2009-06-01,2009,6,1,1
ePP0Eqz8JKSbtdt2phiB4A,4,2009-06-08,2009,6,8,1
ePP0Eqz8JKSbtdt2phiB4A,4,2009-06-29,2009,6,29,1
ePP0Eqz8JKSbtdt2phiB4A,4,2009-08-22,2009,8,22,6
ePP0Eqz8JKSbtdt2phiB4A,4,2009-12-28,2009,12,28,1
ePP0Eqz8JKSbtdt2phiB4A,5,2010-01-04,2010,1,4,1
ePP0Eqz8JKSbtdt2phiB4A,5,2010-01-05,2010,1,5,2
ePP0Eqz8JKSbtdt2phiB4A,5,2010-01-18,2010,1,18,1
ePP0Eqz8JKSbtdt2phiB4A,4,2010-04-02,2010,4,2,5
ePP0Eqz8JKSbtdt2phiB4A,4,2010-04-08,2010,4,8,4
ePP0Eqz8JKSbtdt2phiB4A,5,2010-05-17,2010,5,17,1
ePP0Eqz8JKSbtdt2phiB4A,5,2010-06-10,2010,6,10,4
ePP0Eqz8JKSbtdt2phiB4A,4,2010-07-14,2010,7,14,3
ePP0Eqz8JKSbtdt2phiB4A,4,2010-07-22,2010,7,22,4
ePP0Eqz8JKSbtdt2phiB4A,4,2010-08-04,2010,8,4,3
ePP0Eqz8JKSbtdt2phiB4A,4,2010-08-22,2010,8,22,0
ePP0Eqz8JKSbtdt2phiB4A,5,2010-08-24,2010,8,24,2
ePP0Eqz8JKSbtdt2phiB4A,3,2010-08-26,2010,8,26,4
ePP0Eqz8JKSbtdt2phiB4A,4,2010-08-27,2010,8,27,5
ePP0Eqz8JKSbtdt2phiB4A,4,2010-09-14,2010,9,14,2
ePP0Eqz8JKSbtdt2phiB4A,4,2010-09-16,2010,9,16,4
ePP0Eqz8JKSbtdt2phiB4A,4,2010-09-19,2010,9,19,0
ePP0Eqz8JKSbtdt2phiB4A,4,2010-09-20,2010,9,20,1
ePP0Eqz8JKSbtdt2phiB4A,5,2010-09-27,2010,9,27,1
ePP0Eqz8JKSbtdt2phiB4A,5,2010-11-13,2010,11,13,6
ePP0Eqz8JKSbtdt2phiB4A,5,2010-11-15,2010,11,15,1
ePP0Eqz8JKSbtdt2phiB4A,5,2010-11-22,2010,11,22,1
ePP0Eqz8JKSbtdt2phiB4A,5,2010-11-24,2010,11,24,3
ePP0Eqz8JKSbtdt2phiB4A,3,2010-11-30,2010,11,30,2
ePP0Eqz8JKSbtdt2phiB4A,4,2010-12-06,2010,12,6,1
ePP0Eqz8JKSbtdt2phiB4A,4,2011-01-02,2011,1,2,0
ePP0Eqz8JKSbtdt2phiB4A,3,2011-01-07,2011,1,7,5
ePP0Eqz8JKSbtdt2phiB4A,5,2011-01-30,2011,1,30,0
ePP0Eqz8JKSbtdt2phiB4A,4,2011-02-03,2011,2,3,4
ePP0Eqz8JKSbtdt2phiB4A,4,2011-02-05,2011,2,5,6
ePP0Eqz8JKSbtdt2phiB4A,4,2011-02-19,2011,2,19,6
ePP0Eqz8JKSbtdt2phiB4A,4,2011-03-20,2011,3,20,0
ePP0Eqz8JKSbtdt2phiB4A,4,2011-04-16,2011,4,16,6
ePP0Eqz8JKSbtdt2phiB4A,4,2011-05-02,2011,5,2,1
ePP0Eqz8JKSbtdt2phiB4A,3,2011-05-02,2011,5,2,1
ePP0Eqz8JKSbtdt2phiB4A,4,2011-05-17,2011,5,17,2
ePP0Eqz8JKSbtdt2phiB4A,3,2011-05-17,2011,5,17,2
ePP0Eqz8JKSbtdt2phiB4A,4,2011-06-01,2011,6,1,3
ePP0Eqz8JKSbtdt2phiB4A,3,2011-06-02,2011,6,2,4
ePP0Eqz8JKSbtdt2phiB4A,4,2011-07-08,2011,7,8,5
ePP0Eqz8JKSbtdt2phiB4A,4,2011-07-21,2011,7,21,4
ePP0Eqz8JKSbtdt2phiB4A,5,2011-08-05,2011,8,5,5
ePP0Eqz8JKSbtdt2phiB4A,5,2011-08-08,2011,8,8,1
ePP0Eqz8JKSbtdt2phiB4A,5,2011-08-15,2011,8,15,1
ePP0Eqz8JKSbtdt2phiB4A,5,2011-08-20,2011,8,20,6
ePP0Eqz8JKSbtdt2phiB4A,4,2011-08-24,2011,8,24,3
ePP0Eqz8JKSbtdt2phiB4A,4,2011-08-26,2011,8,26,5
ePP0Eqz8JKSbtdt2phiB4A,4,2011-08-30,2011,8,30,2
ePP0Eqz8JKSbtdt2phiB4A,4,2011-09-05,2011,9,5,1
ePP0Eqz8JKSbtdt2phiB4A,4,2011-10-08,2011,10,8,6
ePP0Eqz8JKSbtdt2phiB4A,4,2011-11-08,2011,11,8,2
ePP0Eqz8JKSbtdt2phiB4A,4,2011-12-05,2011,12,5,1
ePP0Eqz8JKSbtdt2phiB4A,4,2011-12-20,2011,12,20,2
ePP0Eqz8JKSbtdt2phiB4A,5,2012-01-02,2012,1,2,1
ePP0Eqz8JKSbtdt2phiB4A,4,2012-01-16,2012,1,16,1
ePP0Eqz8JKSbtdt2phiB4A,5,2012-01-16,2012,1,16,1
ePP0Eqz8JKSbtdt2phiB4A,4,2012-02-15,2012,2,15,3
ePP0Eqz8JKSbtdt2phiB4A,5,2012-02-17,2012,2,17,5
ePP0Eqz8JKSbtdt2phiB4A,4,2012-03-16,2012,3,16,5
ePP0Eqz8JKSbtdt2phiB4A,5,2012-03-18,2012,3,18,0
ePP0Eqz8JKSbtdt2phiB4A,5,2012-04-18,2012,4,18,3
ePP0Eqz8JKSbtdt2phiB4A,4,2012-08-25,2012,8,25,6
ePP0Eqz8JKSbtdt2phiB4A,4,2012-09-17,2012,9,17,1
ePP0Eqz8JKSbtdt2phiB4A,5,2012-09-20,2012,9,20,4
ePP0Eqz8JKSbtdt2phiB4A,5,2012-09-22,2012,9,22,6
ePP0Eqz8JKSbtdt2phiB4A,3,2012-10-12,2012,10,12,5
ePP0Eqz8JKSbtdt2phiB4A,5,2012-10-14,2012,10,14,0
ePP0Eqz8JKSbtdt2phiB4A,4,2012-10-18,2012,10,18,4
ePP0Eqz8JKSbtdt2phiB4A,4,2012-11-08,2012,11,8,4
ePP0Eqz8JKSbtdt2phiB4A,4,2012-12-04,2012,12,4,2
ePP0Eqz8JKSbtdt2phiB4A,5,2012-12-06,2012,12,6,4
ePP0Eqz8JKSbtdt2phiB4A,4,2013-01-04,2013,1,4,5
ePP0Eqz8JKSbtdt2phiB4A,5,2013-01-04,2013,1,4,5
ePP0Eqz8JKSbtdt2phiB4A,5,2013-02-13,2013,2,13,3
ePP0Eqz8JKSbtdt2phiB4A,5,2013-02-17,2013,2,17,0
ePP0Eqz8JKSbtdt2phiB4A,5,2013-02-22,2013,2,22,5
ePP0Eqz8JKSbtdt2phiB4A,5,2013-02-28,2013,2,28,4
ePP0Eqz8JKSbtdt2phiB4A,4,2013-03-03,2013,3,3,0
ePP0Eqz8JKSbtdt2phiB4A,4,2013-03-11,2013,3,11,1
ePP0Eqz8JKSbtdt2phiB4A,3,2013-03-26,2013,3,26,2
ePP0Eqz8JKSbtdt2phiB4A,2,2013-04-17,2013,4,17,3
ePP0Eqz8JKSbtdt2phiB4A,4,2013-04-24,2013,4,24,3
ePP0Eqz8JKSbtdt2phiB4A,4,2013-04-28,2013,4,28,0
ePP0Eqz8JKSbtdt2phiB4A,4,2013-06-13,2013,6,13,4
ePP0Eqz8JKSbtdt2phiB4A,4,2013-06-19,2013,6,19,3
ePP0Eqz8JKSbtdt2phiB4A,4,2013-08-06,2013,8,6,2
ePP0Eqz8JKSbtdt2phiB4A,4,2013-08-19,2013,8,19,1
ePP0Eqz8JKSbtdt2phiB4A,4,2013-09-05,2013,9,5,4
ePP0Eqz8JKSbtdt2phiB4A,5,2013-09-15,2013,9,15,0
ePP0Eqz8JKSbtdt2phiB4A,5,2013-09-21,2013,9,21,6
ePP0Eqz8JKSbtdt2phiB4A,5,2013-09-21,2013,9,21,6
ePP0Eqz8JKSbtdt2phiB4A,4,2013-09-26,2013,9,26,4
ePP0Eqz8JKSbtdt2phiB4A,5,2013-09-28,2013,9,28,6
ePP0Eqz8JKSbtdt2phiB4A,5,2013-10-02,2013,10,2,3
ePP0Eqz8JKSbtdt2phiB4A,4,2013-10-16,2013,10,16,3
ePP0Eqz8JKSbtdt2phiB4A,4,2013-10-21,2013,10,21,1
ePP0Eqz8JKSbtdt2phiB4A,5,2013-11-08,2013,11,8,5
ePP0Eqz8JKSbtdt2phiB4A,4,2013-11-09,2013,11,9,6
ePP0Eqz8JKSbtdt2phiB4A,5,2013-11-27,2013,11,27,3
ePP0Eqz8JKSbtdt2phiB4A,5,2013-12-07,2013,12,7,6
ePP0Eqz8JKSbtdt2phiB4A,5,2013-12-28,2013,12,28,6
ePP0Eqz8JKSbtdt2phiB4A,5,2014-01-21,2014,1,21,2
ePP0Eqz8JKSbtdt2phiB4A,4,2014-01-24,2014,1,24,5
ePP0Eqz8JKSbtdt2phiB4A,5,2014-02-03,2014,2,3,1
ePP0Eqz8JKSbtdt2phiB4A,4,2014-02-18,2014,2,18,2
ePP0Eqz8JKSbtdt2phiB4A,2,2014-02-24,2014,2,24,1
ePP0Eqz8JKSbtdt2phiB4A,4,2014-03-19,2014,3,19,3
ePP0Eqz8JKSbtdt2phiB4A,5,2014-03-29,2014,3,29,6
ePP0Eqz8JKSbtdt2phiB4A,4,2014-04-07,2014,4,7,1
ePP0Eqz8JKSbtdt2phiB4A,4,2014-04-23,2014,4,23,3
ePP0Eqz8JKSbtdt2phiB4A,1,2014-05-03,2014,5,3,6
ePP0Eqz8JKSbtdt2phiB4A,4,2014-05-04,2014,5,4,0
ePP0Eqz8JKSbtdt2phiB4A,5,2014-05-18,2014,5,18,0
ePP0Eqz8JKSbtdt2phiB4A,5,2014-05-29,2014,5,29,4
ePP0Eqz8JKSbtdt2phiB4A,4,2014-06-02,2014,6,2,1
ePP0Eqz8JKSbtdt2phiB4A,5,2014-06-14,2014,6,14,6
ePP0Eqz8JKSbtdt2phiB4A,5,2014-06-21,2014,6,21,6
ePP0Eqz8JKSbtdt2phiB4A,4,2014-06-22,2014,6,22,0
ePP0Eqz8JKSbtdt2phiB4A,5,2014-07-18,2014,7,18,5
ePP0Eqz8JKSbtdt2phiB4A,5,2014-07-30,2014,7,30,3
ePP0Eqz8JKSbtdt2phiB4A,4,2014-08-09,2014,8,9,6
ePP0Eqz8JKSbtdt2phiB4A,5,2014-08-12,2014,8,12,2
ePP0Eqz8JKSbtdt2phiB4A,1,2014-09-10,2014,9,10,3
ePP0Eqz8JKSbtdt2phiB4A,5,2014-09-19,2014,9,19,5
ePP0Eqz8JKSbtdt2phiB4A,4,2014-09-20,2014,9,20,6
ePP0Eqz8JKSbtdt2phiB4A,2,2014-09-25,2014,9,25,4
ePP0Eqz8JKSbtdt2phiB4A,5,2014-11-08,2014,11,8,6
ePP0Eqz8JKSbtdt2phiB4A,5,2014-11-14,2014,11,14,5
ePP0Eqz8JKSbtdt2phiB4A,5,2014-11-29,2014,11,29,6
ePP0Eqz8JKSbtdt2phiB4A,5,2014-12-14,2014,12,14,0
ePP0Eqz8JKSbtdt2phiB4A,2,2014-12-19,2014,12,19,5
ePP0Eqz8JKSbtdt2phiB4A,4,2014-12-31,2014,12,31,3
ePP0Eqz8JKSbtdt2phiB4A,4,2015-01-17,2015,1,17,6
ePP0Eqz8JKSbtdt2phiB4A,5,2015-02-10,2015,2,10,2
ePP0Eqz8JKSbtdt2phiB4A,5,2015-02-20,2015,2,20,5
