sunday,monday,tuesday,wednesday,thursday,friday,saturday,business_id
16,19,31,25,41,21,11,58J004jxfjm3ahG8BQwUNA
4,4,1,4,3,1,1,D5Q56uBD9yMF8l6tdQK3Qw
3,6,9,6,6,2,3,UO_4j9fGCLflN4wtusPkQQ
25,19,23,32,47,46,33,k8q3ypIoIzchdp3RoRUsJw
0,2,1,4,6,4,5,4W1C5qfcH7QjILlaceoDNg
4,5,4,0,5,7,6,R-aDr2HjBAHR3FoL2Dtd5Q
2,2,8,4,3,3,4,KYZxLGAZ0VjmURSnm1SWxQ
4,8,5,3,2,5,4,gh-hT8e-XtCExRxe6PKR4w
14,5,22,16,14,33,25,O-usNZUjADajkeYXIDAJiQ
7,8,8,8,16,19,4,WTxfdir4ZTJLA6aq6N6HzA
16,22,25,12,25,14,20,qc-YDANWNNI3iEwam7wy1w
7,3,9,11,15,10,5,rHFWPJML2WlGbad0Tqevxw
3,3,1,2,1,0,0,9LF5u2jiMjRNoWrxv2kLTA
1,57,49,141,114,118,87,69c7z9ySnlqV87tITDGENA
3,6,6,4,11,12,9,kqFQLV63mAYCsY1LSB2OZw
0,2,1,0,0,1,0,ASNxwg9dD4-_F4H1uNN2KQ
25,18,21,20,30,46,42,eONS7DP6U9BV3lkqGAUbOg
8,5,2,1,6,2,4,p8Lx4U-5uvp7TAhT08-wkg
6,11,11,12,14,16,14,rMsTpVM2bJIoghACAtn_uA
8,3,5,12,14,22,20,udyeC0A16GWcSas7L5hwHg
19,25,23,27,35,68,73,qLXxp0rpzT4kG9tT3wZwfA
16,21,18,25,20,19,16,-jBymA8tI-WURtSBcuUdXQ
20,15,20,15,23,31,34,IXB3PGgSmw4bjTe9ll-tQw
3,7,3,2,2,0,1,QNTEBnxx45nJQTZcCVRRjA
1,0,5,3,6,8,4,2ge-XuBnZ3RWWnBFWt2X3w
4,5,8,11,7,4,5,e6-owFrAHlsFeUfIOdP1Ow
18,22,17,23,34,26,18,g8ewG8o0ubTUTAUDj7UZLQ
96,98,134,152,175,167,140,_9h-jH3YOkAU9-2A-dy6YQ
1,0,3,6,0,0,2,J3OWhyIN1-b3j6Qon9wb5A
0,1,0,1,0,1,1,IZO9zt0WsZ4TLeUWxHE2EQ
20,17,20,15,25,18,9,Adjy6wjncsbWpRMo5-FlbQ
0,83,79,86,120,173,71,vIDQO_9Ytf10vEndDOih8Q
86,59,51,58,61,248,239,2nzUx_M8Szyzsf4CszHasw
37,29,24,23,51,60,1,KHeM4cO2DWK1C09zWCFLFQ
3,4,8,4,7,8,13,maF18Z12TB2L_bV9CAhNrA
2,22,9,10,10,11,17,og7Xi8mwAvhXqDqtWqtt0w
21,29,21,30,26,36,47,vxPPpj5jJKO8DtapF5S-NQ
3,1,2,1,1,2,0,THAJ7Z0bbOtTL4SrOO0xPQ
1,0,0,1,3,3,4,TH3X9XzbJPodaCCxPQ7Mbg
10,8,12,7,10,9,13,INFG341Vwyr1M94xpimsmA
8,22,20,15,25,7,6,vjHkbRBdUwG8aHDXllz37A
4,3,1,0,3,7,5,dlape0CS_lVeS378Uyuoxw
6,4,6,1,5,5,8,hR5ouQeNmGs5z_biAA0AdA
5,2,1,1,2,8,7,Jge6Oit_JdTkkJ6UzhWVNA
3,2,1,2,7,5,4,GRVod03GfpFD5Kk_5jmsog
2,1,0,1,1,6,4,jB4Rs2TIjKmdmmckbxvjuA
9,2,3,4,6,2,6,5q2G7FK3J_Eml_mcldO7Lg
0,1,0,0,0,2,0,3_p50Iw60alUOCKGdCrv4g
35,34,23,29,40,31,40,8gzwqbiqJ6126_myoDchGw
3,6,1,5,8,14,15,bpPVn4nF8YR40BjhO6YP1w
12,10,10,6,19,19,23,YWzv8BpoxxDU0E9AJXw3Lw
2,2,2,5,3,7,8,OrXzZB0M0DbPXx3F_X6GkA
6,2,2,2,2,3,0,t7YbucHTf5N3NkUih-q4IA
1,0,1,1,1,3,1,Ty8jreks3Xy9-Jt2CgAOeA
2,0,1,1,4,3,0,fmWgJUef81cuaVA9VB0khQ
3,2,0,1,2,2,4,44Up9Gbs-IKMnt7ULDWu8A
0,0,0,1,1,2,0,Q_k4Uj85rHv_O9yC-InxqA
3,0,0,0,0,3,1,6JKOKRgtnJWn3KgsgFYaYw
5,1,3,0,1,1,8,weCbIA8mCkVw7zmxPNT5sA
0,0,0,0,2,0,1,zvFhC2Lywo6e8UaRTVj7sw
32,22,24,21,25,67,74,O4jXtRnS_R9SyM7ckMhFmg
0,1,0,0,1,1,1,Adi0NnIKbN_pEnGBoUl48A
6,8,9,8,11,11,13,Guai2bH3hNqDP0bPuhT5uQ
3,2,1,2,2,2,5,KhFYSO342maSRhu54zDxAA
2,3,1,2,1,1,2,WeVt1hG45GasZqOkVOXwjg
0,0,2,0,1,3,1,gno60mP3HsKC2q0FnqrljA
7,2,3,9,7,7,9,qoQXJhIPTmAuZERLT9QiLQ
3,3,0,0,3,1,7,NBJGZTGMpqK7mfTRcobfVQ
13,13,11,10,12,3,2,JNEeWjajyZPrwMb1cYi_pg
14,15,7,15,23,23,32,g5csdtYUt97hkexFMCVf-g
1,3,1,0,6,0,2,WpH3Ri68nUtb6wCp8QAePw
9,4,3,9,10,10,12,hrbA1-im_sd3c6ZL1A6-QA
18,21,12,27,18,21,24,7ozgY7HgsQMhpIgPyenTuQ
1,3,2,2,1,1,1,g0SiOqUieNQecsxKQHS7hg
8,11,8,8,15,6,5,jLxo_UgnGfKHSPK7gGa5LA
1,1,0,3,1,0,1,jTKRu3TEGyGSVSiiBx0Bsw
0,9,4,4,13,7,1,RUcgIIvxzDbarVNzIUO-Bg
6,7,4,6,4,3,10,Mx_IcFzTaPiPMm5SQY743w
4,4,3,6,8,6,2,NQRePJxA_ev-38n41HLlDQ
5,2,6,3,6,9,5,SCMYAkofvwKmI6ChdZFxIg
2,2,1,1,0,4,2,iSUIVSVDdr_PDishXDshVA
9,7,9,10,8,22,14,CVojju8FvPexy9scJ92wVQ
0,0,1,3,0,1,0,WP8RUkeVXA4H34vlyDjI5A
1,4,1,1,0,1,0,9ruymMHTR2Houoz-dt3RBQ
1,0,0,1,1,6,2,zqM5dwHQeJ0-fWqktyOpLg
3,1,2,2,1,5,4,m7q48PFFfMaIBBaDZ7j3Hg
2,0,1,1,0,2,1,l6akDtf-QcEiApI40-0xSw
3,1,6,3,4,7,10,T9BPnYNKtk6B42W0cJJXnA
0,1,0,1,0,1,0,2gBKQ-epOTPMNvXoGyyVbQ
4,1,2,1,5,9,1,6S0Qno8Hc1sFjtF_Gt9lvg
6,3,0,2,3,8,2,v1jRhfoNKW4qpLhqhI8ApQ
24,32,25,32,46,56,50,r6zT-YqmOtHg8BJT3LLzfg
30,21,28,41,96,71,51,dG7KLQ1a584wI5jSADIPIg
37,40,55,46,94,56,79,YF6Z8PhNWN0ZR33hfvZRjg
8,7,8,6,7,4,11,zlatJeuJl05vsJoHM6XEDA
6,10,10,16,36,20,4,P4ORLZJfbN9yExjg13gVMw
2,0,0,2,0,1,0,dkROlq5s9qBt3Y0ERB80WQ
5,5,6,11,12,7,3,najn_Sy-_IzMvq5q4n6p8w
1,2,0,1,2,0,1,N9iPqBRI47bewLAeKBlkIg
1,1,1,2,3,2,0,Tz_qe3zVRAi9rgj-eerB1A
11,13,16,15,10,6,15,JXu6H3o0G0SRw7AFrbc4qQ
4,1,6,6,7,7,1,z8DlBX3FNJUgCVFHN2BPnQ
33,25,19,26,25,41,44,OedV_QX8aD7MeLqshhWkCQ
55,41,42,47,69,79,76,Lx4ZFP6dIMzi7Ib-ljV-ww
112,97,122,136,209,193,205,NYIyTj2AZJpAo7XIM-Z7lw
11,6,8,12,8,13,17,Ao57uER6nnpa2KULpZDFrg
136,134,126,115,187,207,201,jJlOPkv4Xl6vxNzr51fnYw
20,10,12,9,18,13,13,-4BtfPW3_v092G8pqHrv4w
90,106,102,94,127,133,133,y75baZnoI51J8WS7NK9FHQ
10,12,9,19,23,16,14,4M1fVHmnSyNg-fNW247-QA
2,1,0,1,2,0,1,eyjyLrHjTPGuynfv-glYcw
42,27,56,52,92,81,36,a9Wk44qJLWoJQT-_H8MB-w
9,15,15,15,17,13,10,Hcjl0XYKYHAiXvozSv4kaw
24,16,18,24,21,13,11,k83LpHfy9j05POm4rxBVSA
130,147,168,195,198,180,152,1Duul3qCnLrNak1Np-iHfw
58,28,48,33,51,119,119,kNnk3xy9eb4ym8nljQUGlA
24,21,33,24,38,40,53,H74aYRotUzWjAm8CEExOrg
7,4,5,6,7,8,0,UCaF3g4e1Diqpf0A06smag
24,27,21,26,51,48,34,OjNTZTZ6HYQghJN-3jmwnA
8,7,7,8,13,5,4,phHXdTh5L2w8vQ9Gsmq27A
72,72,70,77,153,118,95,s8cHXeSlX_aPI2x49UkCCg
24,23,23,21,32,63,26,qgJZUKNVY-LbGKk6XEP3JA
19,20,13,24,29,35,4,m9b9gugHw1ZDmK3v8O1GUw
0,2,1,2,5,7,12,j5tNIkM_UbyaiAGPqqLJcQ
16,21,28,46,47,70,141,z4KFTJQsAdxqMZA7Fx0A9A
30,25,22,27,84,73,60,5vgmIwBB48fwo_WC8vGiXA
28,24,30,30,36,46,51,5D1DG-EUUO3pMvMOuY6U9Q
38,45,38,34,61,78,96,-6Roo-EHgSdUa4rP3tWyRw
55,66,83,76,162,114,69,un3KC2gyMrSG6yqjVRctXg
10,15,20,9,15,15,10,z6V7Mb0fjHo_JT3l7dCKsA
7,6,8,9,14,12,8,r5vUrirMWVOHHuTIRXfy6w
10,11,3,33,31,21,8,U_aP0IJdn36wYwpiCtQCag
51,41,37,59,52,44,1,l1kqHWtICTNk8TdCNisf5A
5,3,7,5,5,1,4,eCDUWNT1iQHrhb8JzK1M0g
0,27,20,25,49,41,0,UIGFrEcoDsw05I1UOrxdOA
0,1,3,1,1,0,0,O6ogkhJOdaX81sNC9_RAOw
5,14,18,19,19,48,7,T9iBSa4pxYXP129pHlt5Sg
8,9,9,13,15,19,19,wy_R4crNr1BH0CP87y9UHQ
64,64,57,68,64,68,50,8kunNClZ1AD0Rj5bDiFdrQ
3,0,4,4,2,6,2,c9TDLIjHDt1Lrxv0U8ELxw
52,21,34,29,43,92,86,oSDf6BHiMlKGZdFFmIo6NQ
20,34,31,33,23,24,21,581qSMwGGgdVSdiBTsrPyQ
0,1,1,0,1,2,4,x6SFC7qtuuyI94SH7e-GwA
11,14,13,5,9,10,2,-9iYGbkqom5fpj4iiLjsrA
9,3,8,9,6,1,8,tMkKUGwABdGWKwnLXaCYUg
24,21,11,13,17,58,85,bEQjf7c-9qkNWgXvriSGZw
2,1,2,6,3,4,2,sTufgHOeDZ6Fz-BgpGGViQ
77,79,80,82,88,72,64,Cv4kZH9zN0wpN2Drn0qkLg
10,10,9,8,7,0,1,0UWfvm0ah-8DVSm3nkbsMg
33,22,29,24,60,50,63,txCJurIIrE9ZoHu3gZUvnQ
46,43,56,50,82,61,42,vtQOervVVTXjhvSZQiZ6PA
1,3,1,1,4,4,0,zr6Ic3XVUYSKzoJoXjAz-g
24,33,38,18,60,85,66,cKxXBvOithS-Ic5KnhEKrg
4,0,5,2,4,4,4,r-TVSxB3K2weoxpUnRXiEw
129,128,129,150,193,263,209,78IaYCf9ktUep4UhhjXbTg
136,126,140,135,226,234,161,-vHWAsiX0iHWJw-pkqv32Q
2,3,2,2,1,6,2,9whGt6zd2ulTYKqRNB02yA
54,55,65,47,102,82,75,zoHCkEiIKfXiLTKUqKEojQ
92,107,76,94,100,161,150,U9iWs_XQ88IEj_Cgawyz4w
0,1,0,1,1,1,0,vcX9au3IW-Mwv9SNZ_0jQA
1,0,2,1,0,0,1,T_d9GB_p0ajNTVEZ2CMmrw
54,74,66,84,117,135,106,jCOTob1avPH52RNuniylkg
38,17,36,37,57,99,59,Nu0_tUBN6R9Oc-YsLVFNJg
8,5,9,22,11,5,6,ladc7jWsCaOlaErCDdnubA
0,1,1,0,0,0,1,GM-ybmrARdmS6DDBrJ0lSg
41,51,46,41,58,61,55,AOTOKHGbEorQSWr-KVmHZw
13,9,8,12,11,0,0,bXsc7bNjgQ12LJGwgyaQUA
4,4,7,5,17,14,17,Ia_yw3pa-qjJ6in5dVYHGw
83,116,111,111,184,177,162,z1Np8_oQECKWGCwJJ8864w
61,59,80,77,108,116,94,rd2dsPvJANI_sqcrGeCKAw
63,76,99,81,104,114,74,xMK01ZbVUYLLoyqoeWAIVw
113,123,158,154,262,336,215,IMGW6y8wHQCfr_6k-YXg_A
61,61,50,55,84,91,70,0ONypOKIhttBz9IJzBE8jg
22,8,18,13,16,21,16,EVRoFKVKbgP-rz9_6enViQ
52,49,58,63,88,75,70,WixkMVXXFCx-lYsr6JoF6Q
1,1,3,2,3,4,0,o5uBG_6FXrZOJkk_y_aFXw
9,6,8,10,13,19,14,PBcsBfduHaCBVLsgVvAkJQ
5,8,6,4,4,5,0,Unk6ToZjPfHBPWiGOwqVeA
74,71,97,106,191,185,132,7-4FxYXhNUS2lhpUb_q5-w
5,7,8,5,8,3,6,U_EOMkAZp3-dqz2CdfB2AQ
17,18,24,23,45,45,31,frZdH7hTGIs7nykH4jeIPA
3,16,3,7,7,17,14,M_YNzre9XrANx3G6ga3RdQ
1,3,1,3,1,1,0,l6ymDZz4ZJZGGwBNVUzfYA
2,2,3,1,5,9,11,kNINeBoMawMbQd5cEEjmHQ
1,0,2,1,2,0,0,a49oEUzj822SQgHHR8fv9A
0,7,8,5,4,9,8,LeBQ8Wc3BK_i_jPSbFpZHA
19,14,14,14,31,39,24,RFeDe3fNr14kvUKlVx6_4w
12,8,12,13,15,15,8,9dZ1Ql35BMbqoO4yebgxdQ
14,8,10,11,10,12,7,g38ugtf1IpXPApgA690baw
1,3,2,2,3,1,4,ETg80zdzuBm7gBfW3UoMIw
11,13,10,14,31,27,9,4jf5PMaxpcgA_fhirn5GgA
14,25,16,27,57,24,18,Er20nsiOS6TFHmAE717iTA
3,4,4,8,9,5,4,VbwGZIA08Ss4yid01G6xAw
7,9,6,13,11,6,7,QEXLvs_JbZ7BxFfyqLla0g
4,1,6,6,8,15,10,HKFx1r4v_NIOjMfnghZlNw
6,5,8,8,17,6,5,kaeF6dd_f_Hd7raszKWAWg
28,28,34,37,36,72,36,CRvVvR6aE1eWVRtzQ0UC6g
5,21,10,18,66,60,14,HjM7hG2Fqrn6ZGmffs5aDQ
5,4,6,1,7,6,3,bZzqsFtCGi0Z7ULZhtOhOA
9,5,3,10,10,8,5,8eua5HbxSrVfCf5woYOyUA
7,4,2,5,35,20,16,xuEsUDFIWIEnBXvj1EBXlw
11,5,8,11,13,34,32,BKEvR0umqWp7q8_q4hTpWQ
19,20,14,24,16,31,2,qI4WNgNC3V2SaX4hrUp63g
58,57,79,65,97,152,104,paF7fjuCWbqg7pjwSWnMkA
0,4,1,1,0,2,7,7P7SY9YTgEpo80goTRKdAg
9,7,4,5,5,7,8,KzeBOEYw4-pGi81l_yND5g
13,13,17,12,15,10,15,Q-dsvMlhEr9TgvX8FxW4uQ
6,2,6,11,2,6,4,7Fk9LIRvalyMkeHNea3u2g
309,312,289,422,480,851,804,L9UYbtAUOcfTgZFimehlXw
12,17,13,12,9,10,4,nWJ55k8utQHrDqT_n7nYTg
9,9,11,14,22,17,11,5fRoYdCOYdPMIUyJXNYd8A
7,14,13,5,19,14,14,waNp5VTwK1ZRF3XkOwSaSw
78,45,51,50,89,200,175,7WGBi29_vj_7RcPVxpLNHA
9,9,6,9,6,6,7,BkRnVd0B3y7Nd3VoIvn99w
5,8,6,6,2,6,3,v5bpWIXRerZLusMGwG4jRQ
76,78,80,87,106,122,105,JMOK_Sy6aSOZwd4qgkX7hg
0,1,2,2,0,0,0,RgXWA8zXD83KnckFfWOqJw
25,16,27,20,38,68,1,1V1lodaiyYw4ZKyiv95pyw
4,2,4,4,11,9,5,_p12r7187OD6oelx-MefPQ
7,7,18,10,26,24,12,YRf0L_6Ntunht5ziviG5nA
10,4,12,8,20,27,7,lem7XGgKM5a4pAgop2mQqw
6,6,3,4,12,11,0,i1GWM0MKxF3V5jveyCks7A
35,40,34,54,101,60,3,cfy-C6XNFt-F-dCQfK7EDQ
3,2,5,9,6,5,3,CTDMz7Vy9uLyGUNYWhFX4g
9,3,8,5,5,8,1,FCIYOCHTuEcuPqJFxg5e_Q
47,45,38,34,39,30,34,B54ozdLlH5ozkwnweskhYg
39,57,44,58,103,65,52,1Y4SFeY8VWsuyAoTI7-GYg
5,7,8,10,7,13,11,B6sT5YGBYB9KfhkiZtzQ4A
53,41,49,43,66,39,34,-Rj4yXguyZ06ZMPMmoR9tg
9,4,6,4,7,7,6,dEc_kx85KU4Gz1B3meuqlQ
46,31,44,33,33,45,35,pOaM7FkXM8lEQmqA32gqUw
3,4,2,4,7,3,3,T80zdmoHleRsTbRXJBLoFA
1,1,1,3,0,5,1,62NzHN5KnexeQrBmDt3Vaw
0,0,1,1,2,1,2,VsgXwpFdqbUaYP5PCQzeoQ
3,1,1,4,6,5,6,zSd8ZTV6T5Pyf0mccgvJDg
12,18,17,21,28,19,18,NzmTnhKa17kZbuc-M0u41w
10,8,4,6,10,27,18,1zPhQ3_jdmQTn9_--IbYLQ
0,0,0,0,0,4,2,8Iwb3C4WjzsFdQjEDxq3cQ
44,39,31,34,26,47,53,TpQMR-JFE5V0UPzTjjuwFQ
14,7,7,9,16,28,15,TX44pKdAmynE8E3TaH0q3A
1,2,3,1,1,0,0,i84W7aDZK18D4fLxXEkJlA
42,59,94,66,105,89,71,9AbyBqGWHYZC73GlyAuTrQ
18,33,25,30,30,36,40,n_HvrTuGUgxXJM0yq39-0g
0,0,0,1,0,2,1,KrkeCU444Uh00fuCklyuQQ
62,59,49,59,52,97,122,F3tqTcfKnljJcSyyqN0bbw
235,274,278,289,308,257,200,Bjt3rB73dvSDe1XEPEWc6w
9,5,15,19,33,122,58,KHoBFKiWf0pJntUzDQPkgw
105,97,114,121,155,244,263,IM-9thHqQbBK5tX5MfTzBQ
19,19,30,27,19,8,7,aLZoFhOmDtonrWJzUzh8TA
118,109,120,167,171,270,171,jBb5KHHAj4s8hcXVS6QXDg
36,29,51,40,57,177,202,68_EJEA9Ibo55EDp3d-nOg
3,6,5,4,7,3,9,x2rDXUQhxkUE0DUQ_bFFNg
22,20,16,25,18,25,27,bx5Yc7-_E8wz3Lahpq88mQ
29,29,28,29,33,42,59,kOh8ZHf8CkFQCwyfDvVJTA
66,61,66,53,67,0,1,6JE0fp84Ws59Oh_sQoaWkQ
40,67,52,52,68,56,4,kEyCMHBnohaWc81omLDfYg
3,3,6,2,7,12,8,lUdEnug4CMVh0DQjpsDVSQ
8,6,14,12,16,61,37,dPAQrPQn8bzsZqt7QSdKjQ
57,25,27,29,42,130,159,GhhpkAkGl4JE_M_Szwegeg
90,68,56,85,67,67,78,RbWAL8KYgUp9pNSeLSjXtQ
29,30,32,36,68,66,52,2BSF6wu1V3KfyFJf1DQ3DQ
1,0,1,0,4,3,0,ptU2Fh1WmnaMBOjBxJZRwA
4,7,5,4,5,8,7,oinZM9-d2n5NvGuxvatDWA
0,0,0,0,3,6,3,M0Pch3_-Gvj45RN1U4I35Q
6,4,3,3,5,19,6,kYQxOeJRFYats6cxVFnILw
0,0,1,2,3,3,1,91IWybAX774ZiXzQYhRtcQ
7,0,1,1,2,2,3,I0F2Gj5mUjKlidYjquqX2Q
16,23,28,20,23,10,5,aI_RzGMU35cFL1St2HgPkw
7,11,10,9,8,2,0,Vzq74f0YrT0IbWBPkbUp_g
0,2,1,0,0,2,0,NliiPZFKgFIRb34Qb_H-TA
3,5,1,5,2,1,3,hN4nFu26i62PjwnHJagc9Q
75,77,85,78,73,110,51,ishjLG3Sc94ZOelXZZhaIw
24,37,24,35,24,24,22,FjQWjXvFCdrgdU3Rgi3b3w
20,9,23,25,35,101,127,nP9zQBRNSxlnU8BsbqYI5A
16,9,6,15,23,16,22,iZR96moKSAWYROyL5-qeuQ
1,10,11,9,22,14,8,Y2Lfzulh_D9nNcuH49UT4w
5,7,8,6,16,10,14,3ewMJEnQmtmMYp9hyT690w
76,94,101,88,124,182,103,GIGI8bJfN6HyPzmEW-QqjA
88,81,104,101,131,206,172,ewZlgc22xN5NNQ1H7U6Y7g
35,30,39,30,44,55,31,t1XhXY-Vt4K1OPLkuOcsfg
14,16,9,17,16,13,14,8pqdYVXF17grawfgP2fZTA
20,50,43,35,67,34,32,I2_yeLfTzXHGwi8an0tL4w
6,10,5,6,7,6,6,k0qo_gk1rB-ImG9kUZTRtw
76,84,98,107,106,144,72,H7KzlC0-o1wIhlGg-Me5Ag
2,4,0,1,7,15,7,-fsCfTYEnJ4s6yStgBnQig
10,14,17,13,36,38,20,fmWyI5ec05F8PJpx3eNpLg
0,2,1,0,1,0,0,XjP2Dsq-FLUv7h-naBGh5A
51,61,66,64,85,99,78,_TWT58PWunYIyPgpz1fuog
17,28,57,46,79,90,35,d840tbYJSVn8Fu-n5XRJTw
32,32,36,39,50,47,36,pmIJn8K3offcYUsrFCWAaQ
11,8,11,14,14,16,0,AH2pJa2nfvxXkfFP1P-waw
14,25,19,15,37,46,30,gHKB66up5VluCWT4vuSZpw
22,18,26,19,38,28,18,_YswYrpv6YdO3R3CP8R8oQ
121,175,143,157,190,201,111,nk6_ipMkmUvUtq6Xvncf0A
0,0,0,2,0,2,2,29g8OBj2FnklSGyl-Dnx0g
4,7,6,8,4,11,5,jMIuId3VIGhsateF-Wg2zA
6,8,6,8,13,22,15,EJzoRTV3IUSxpnxRAzngDw
3,1,1,17,1,2,3,ZXlO9S1MG2I-L5uLSF-nPA
33,43,22,28,52,68,23,8v1MWkAeU3nEuqGd27jZeQ
7,7,9,13,24,31,8,863nEWkPZ7uD-ZRTmmJokw
26,39,52,38,52,86,192,El_0LAdJ1R0-nL_lHzBT-g
18,35,26,31,48,59,7,AX8lx9wHNYT45lyd7pxaYw
31,19,36,28,33,41,32,QxEUzbLfCTXF6gHWJegWgw
50,40,81,42,73,75,74,9wWLF9R90BCWr6lCnj5WzQ
23,30,13,30,51,48,58,YgRCJtt7pGvwlb9Ktumeeg
143,88,141,131,195,277,182,v76uEBa0jkRl8AH28piX4w
103,109,120,118,191,141,94,DxUn-ukNL27GOuwjnFGFKA
7,18,14,6,14,1,0,3ddQnTTIY-mdsBMn9b53Cw
11,16,10,16,24,18,27,b7DYG6rI5l-9oHxBJ0iNtA
5,3,3,4,1,0,0,SNIWu5ea9hLo4GjXEEzKrw
9,10,7,19,13,5,3,F6dJ7kUEZ5AbvJ0aCL58EA
60,72,66,116,104,139,79,uS2T2BMt7_EE7mhM3m3I7w
49,59,43,44,51,29,31,R2IWbpUgJQ3NRRjKQy6O_Q
15,27,24,13,28,28,22,GlfwqH2dY3MKxrRirKeueg
3,1,2,2,4,10,26,EJkiV-vOO2NfQH71KeqaXw
46,74,56,57,103,139,63,pQAIM21Yw4eNdbha2Rxkcg
0,0,0,1,3,2,2,waOHPeROjKPz-KXqlSsoWA
7,5,8,9,5,7,2,2E5iuTckRcbtJm2pC1tIlQ
2,1,1,5,0,1,0,PQr-HtmAbVoHYOJcESS0AQ
2,2,7,2,8,31,32,E5dqlvxPw9Q4XFqOMw_lqw
18,15,19,17,19,20,9,VjzclBdSXmf6uNrD0DG2bg
24,21,25,18,34,24,31,xEBqFdQf5BJO1HjeuZ1fMA
12,11,8,13,9,8,0,fC1SWdpNMxYX967PfL8QlA
2,2,0,2,3,2,2,v04e-B-GZo_HoN2DSla6Bg
14,15,10,15,17,21,14,Y7UZz1U8FhWKuoPp-_z5Dg
32,35,43,32,47,54,42,Q-qvDFHD3FCy82KIWoc3tA
22,27,31,21,21,16,12,TxxhWPMILH40JlZbX7KNHA
21,19,32,18,17,0,0,6LtbFK0O4Xk_GsLh6dcPRw
104,87,99,89,148,440,489,3vKhV2ELR2hmwlnoNqYWaA
125,88,115,160,205,249,232,x6koVXXoyrR54_EsqOv75w
11,11,12,19,22,40,13,q-qjZDKcBdDRuIUxj7b97g
8,10,31,28,20,10,13,UVBPF4oYrb0QfgW_DMbLPg
45,35,35,35,39,33,38,oOehX_l0odQc-tu81VUkIg
11,10,10,6,6,0,0,LZ3gt10hOUU-Rqgi4gW8-w
3,11,8,4,5,4,3,_fMcFF-O4tUpVC6C23uyUQ
8,6,4,3,9,6,7,wUPHVWGmoBU_gykHl1Kzxg
33,33,50,25,25,28,22,y3Wkggu97xy3WAb4M4jYjg
126,102,120,125,183,194,201,LMG0zsAkUSscIvmV9vvm3A
27,32,26,24,45,35,31,h762dZ33uhSKtLZ-21u6Jg
3,2,1,3,1,0,0,7G36bzX4_S0XiGVotCIcRw
17,9,17,10,19,24,9,HQ8N_EwJA3NdF1UApsF-fA
21,23,21,19,18,7,17,80peW-kivTjBBAITGTcqDQ
4,7,2,7,14,7,5,142B55RUI8L5rfwIuVatMA
4,5,8,3,4,0,1,iEJci7SgW1MXsAPN2G-6TQ
2,1,7,6,4,8,11,iqVDfE7XknJ6kDIoepT_xQ
28,31,20,31,36,53,47,EAMPV2fgs9cU21MXOgv3Ig
2,1,2,3,2,2,4,qgXhs-oY900b-cqY1NIcOw
20,16,12,10,4,0,0,zHF1397o5O0zsk87EWkoUQ
41,39,27,37,30,14,17,rfAifR-peeyLh3-deq-G4A
13,10,7,15,7,27,20,lrSv_9iHCrbAFpPin2LcqQ
2,1,1,3,1,2,2,J8mGEhhQGVWqxJVijiHQ0g
17,36,35,46,69,30,26,AeoJkr_dlNshB078OepP8w
3,7,4,2,10,2,10,SYHatptm7gpcmYjW1d-o5A
17,13,23,12,19,20,16,KyLmGuB-EjpeliQO-Qu9Kw
28,41,32,35,37,60,39,ATnqWRvN4OUK97M_68Ipxw
18,17,23,19,18,7,7,eXxULzJRIutN6wF1mQH2Tw
82,97,90,96,107,62,75,XA-mMT47rFZNEllPBCYWQQ
31,49,36,46,58,43,43,AgJbkqR-wre409if4fTbWQ
44,34,41,41,51,25,10,a8xFB8jhDdlEudss-yMsWg
45,49,46,68,46,40,32,QJ4iodv1xkUYBSZ9y1MWVg
11,9,9,13,15,10,4,GMkgJsA2Jg6kTnOzF5Rf8Q
11,23,17,12,24,61,17,ftdKj1p2Y0ABrr9uOPn97g
100,147,126,133,171,155,158,QVR7dsvBeg8xFt9B-vd1BA
68,88,84,75,69,39,56,xI0UZH734lJtm39DbLf-Bw
4,5,3,7,3,0,0,t8YzSZRPOV8d54NBAlRSMg
22,25,26,28,45,32,40,a4o4Y8GXH7wRKXOkPP_6TA
11,5,5,2,4,2,2,b9p_PT8qXvaRWbuZHCSqXA
23,24,22,26,17,21,16,MAFjNfDWJRgWCw8IOC7mew
1,2,1,1,3,4,2,Xbxve72Hp5cWWj96ThGNtg
271,263,351,331,531,482,427,LzNJLEIo4gh-X_rmDkNkNg
18,19,24,29,29,51,63,uG5yrHPZkgP1dlSnmcM8lA
163,155,166,191,170,170,173,Pr9rQKypHgC_J1AfufxzIw
23,35,36,35,52,45,55,Vx7-xbazum3dgo3Qj3i4pQ
6,2,3,3,2,1,0,xPSLlgEewbXbjsy-LdsBsg
35,4,7,6,9,6,3,n4mfUCDXHsg0GH50HzJpug
3,1,4,7,4,9,13,8KMKAkdZ8BLiKXlhWRw14A
10,17,16,18,17,11,10,BQOLVEsUCPM4yJcNkTO2VQ
24,19,17,36,45,73,57,PFsnZlH6xxvo81hxqOE1Qg
19,22,21,19,24,18,21,0YEbfeYZXkcTwjos9cgaEA
15,17,27,18,55,73,48,GaeokhqmZYuPr7i1EZtnHA
24,12,11,18,14,44,44,x-4BOw1IIauM7GhYpTKhtw
4,6,7,6,7,1,0,ld9Kl_6kcLV4B2kgxfxYIw
11,10,12,6,12,11,14,6PFPQeCM-XDrZRy0DHV2Yw
